,filename,label,y_test,combined_predictions,effnetv2l,NASNetLarge,ConvNeXt,combined_test_predictions_round
63,ChumBY15_20355_3245_334_1028_3.png,3,3.0,3.0405735969543457,3.091506242752075,2.996201515197754,3.027852773666382,3
64,ChumBY21_24921_5320_33_3320_3.png,3,3.0,3.0149126052856445,3.041977882385254,2.9811947345733643,3.0174989700317383,3
65,ChumBY16_21407_5310_6_132_3.png,3,3.0,3.011519432067871,2.9838619232177734,2.9969682693481445,3.0540518760681152,3
66,ChumBY18_22785_5323_33_265_3.png,3,3.0,3.020266532897949,2.9790663719177246,3.1316452026367188,2.9609742164611816,3
67,ChumBY21_24947_3671_215_1039_3.png,3,3.0,3.0398948192596436,2.985060691833496,3.150630235671997,2.9955496788024902,3
68,ChumBY19_23609_1607_752_975214_3.png,3,3.0,3.1116929054260254,3.0214731693267822,3.3062386512756348,3.02734637260437,3
69,ChumBY21_24995_5323_103_2207_3.png,3,3.0,3.039306879043579,2.9846386909484863,3.1107213497161865,3.0310332775115967,3
70,2023-HF-102-17_3.jpg,3,3.0,4.770470142364502,4.774575233459473,4.872073173522949,4.672490119934082,5
71,ChumBY17_22035_3896_255_253_3.png,3,3.0,2.974212646484375,2.9901719093322754,2.9414448738098145,2.9876158237457275,3
72,ChumBY19_23674_4111_836_1048_3.png,3,3.0,3.036677122116089,2.9934427738189697,3.09106183052063,3.0320630073547363,3
73,ChumBY20_24353_5306_339_1093_3.png,3,3.0,3.0446043014526367,3.0309107303619385,3.081745147705078,3.0247843265533447,3
74,ChumBY17_22037_3703_1245_1245001_3.png,3,3.0,3.006775140762329,2.967954158782959,3.047894239425659,3.0097434520721436,3
75,ChumBY20_24353_5306_339_1098_3.png,3,3.0,3.163712978363037,3.0716426372528076,3.450712203979492,2.996091365814209,3
76,ChumBY21_24976_5310_102_8664_3.png,3,3.0,3.0095410346984863,3.021249771118164,3.000720739364624,3.0053446292877197,3
77,2022-HF-108-8_3.jpg,3,3.0,3.3867106437683105,3.508160352706909,3.4782238006591797,3.174488067626953,3
78,ChumBY12_15756_5306_247_117_3.png,3,3.0,3.4962878227233887,3.085695505142212,3.64456844329834,3.791884660720825,3
79,ChumBY18_22832_4111_446_44602_3.png,3,3.0,3.093473196029663,3.0293283462524414,3.1849019527435303,3.0767273902893066,3
80,ChumBY16_21167_5310_150_880_3.png,3,3.0,3.0000927448272705,3.033870220184326,2.970062255859375,2.9922127723693848,3
81,2022-CRAW-113-10_3.jpg,3,3.0,3.0723910331726074,3.006465435028076,3.1447324752807617,3.075115203857422,3
82,ChumBY20_24406_3681_314_31404_3.png,3,3.0,2.9790000915527344,2.9696481227874756,2.965785026550293,3.0010275840759277,3
83,ChumBY19_23581_3245_359_692_3.png,3,3.0,2.992034673690796,3.0172009468078613,3.005387783050537,2.953230381011963,3
84,ChumBY15_20382_3870_272_214_3.png,3,3.0,3.11798095703125,2.86796498298645,3.5212464332580566,3.009474277496338,3
85,ChumBY16_21129_3681_367_36704_3.png,3,3.0,2.9469547271728516,2.9449031352996826,2.909738063812256,2.9834208488464355,3
86,ChumBY21_25007_4063_395_10219_3.png,3,3.0,3.107907772064209,3.070570945739746,3.2487926483154297,3.0173492431640625,3
87,ChumBY20_24353_5306_498_2293_3.png,3,3.0,2.9994235038757324,3.0070600509643555,2.9861507415771484,3.0036187171936035,3
88,ChumBY21_24976_5310_65_5709_3.png,3,3.0,2.989107370376587,2.9676332473754883,3.0179035663604736,2.9851717948913574,3
89,ChumBY19_23747_5323_51_177_3.png,3,3.0,2.991673469543457,2.9770126342773438,2.989410877227783,3.0091938972473145,3
90,ChumBY21_24921_5320_63_63117_3.png,3,3.0,2.9784739017486572,2.9681556224823,2.9631705284118652,3.003443956375122,3
91,ChumBY15_20528_5306_31_67_3.png,3,3.0,3.0595526695251465,3.042208194732666,3.1104536056518555,3.030893325805664,3
92,ChumBY21_24995_5323_94_1465_3.png,3,3.0,3.0011744499206543,2.976384162902832,3.0450522899627686,2.986828327178955,3
93,ChumBY20_24364_4111_975_97501_3.png,3,3.0,3.0882177352905273,3.089083194732666,3.094149112701416,3.0818393230438232,3
94,ChumBY18_22955_3896_414_41404_3.png,3,3.0,3.0956711769104004,3.1122841835021973,3.0681378841400146,3.1035609245300293,3
95,ChumBY13_17527_5310_185_400_3.png,3,3.0,3.070427417755127,3.0658249855041504,3.0494816303253174,3.0945801734924316,3
96,ChumBY21_25019_3442_310_310106_3.png,3,3.0,2.9778151512145996,2.9975976943969727,2.93107271194458,3.0000743865966797,3
97,ChumBY21_24995_5323_103_2175_3.png,3,3.0,3.032313346862793,3.017608404159546,3.072324514389038,3.0109126567840576,3
98,2022-CRAW-110-93_3.jpg,3,3.0,3.1973352432250977,3.0157299041748047,3.213017463684082,3.3740787506103516,3
99,ChumBY20_24386_4078_151_396_3.png,3,3.0,2.9642646312713623,2.980597496032715,2.952932834625244,2.957514762878418,3
100,ChumBY19_23433_5323_10_338_3.png,3,3.0,3.953958511352539,3.961646795272827,3.9354257583618164,3.962946891784668,4
101,ChumBY19_23610_5306_131_705_3.png,3,3.0,3.0821692943573,3.0614523887634277,3.050273895263672,3.1333818435668945,3
102,ChumBY21_24976_5310_105_9165_3.png,3,3.0,3.0085251331329346,3.01528000831604,2.9906888008117676,3.017854928970337,3
103,ChumBY16_21435_1607_725_289_3.png,3,3.0,3.031794309616089,3.024306058883667,2.985003709793091,3.0828096866607666,3
104,ChumBY21_25072_4055_390_39012_3.png,3,3.0,2.989734172821045,2.971669912338257,2.981483221054077,3.0163583755493164,3
105,ChumBY20_24364_4111_955_95502_3.png,3,3.0,2.9964334964752197,3.025524616241455,2.990805149078369,2.9709935188293457,3
106,ChumBY21_24976_5310_102_8620_3.png,3,3.0,2.8035573959350586,2.948543071746826,2.6674137115478516,2.77640962600708,3
107,ChumBY18_22830_3442_170_17003_3.png,3,3.0,3.028744697570801,3.0246012210845947,3.021202325820923,3.0400590896606445,3
108,ChumBY21_24921_5320_71_7132_3.png,3,3.0,3.057466983795166,3.011045217514038,3.1927311420440674,2.9816551208496094,3
109,ChumBY19_23674_4111_949_1345_3.png,3,3.0,3.019145965576172,3.0162203311920166,3.010967493057251,3.029764175415039,3
110,ChumBY21_24983_5306_109_638_3.png,3,3.0,2.971031665802002,2.9801535606384277,2.945352077484131,2.9850990772247314,3
111,ChumBY21_25007_4063_401_10296_3.png,3,3.0,3.1062164306640625,3.0263497829437256,3.2215213775634766,3.0840141773223877,3
112,ChumBY13_17981_5310_23_116_3.png,3,3.0,3.0623974800109863,3.0210325717926025,3.147848606109619,3.02717924118042,3
113,ChumBY15_20279_5306_271_695_3.png,3,3.0,3.1084113121032715,3.202580213546753,3.1176514625549316,3.0007505416870117,3
114,ChumBY16_21119_4055_348_34807_3.png,3,3.0,2.997814178466797,2.997826337814331,3.0132391452789307,2.9835824966430664,3
115,ChumBY19_23647_3681_349_34903_3.png,3,3.0,2.9781687259674072,2.949267864227295,2.974363327026367,3.012103796005249,3
116,ChumBY16_21201_5320_85_8506_3.png,3,3.0,2.9787213802337646,2.9763808250427246,3.0050597190856934,2.956907272338867,3
117,ChumBY15_20214_4078_113_260_3.png,3,3.0,3.0078043937683105,3.0137786865234375,2.998650550842285,3.0099523067474365,3
118,2022-CRAW-110-95_3.jpg,3,3.0,2.981555223464966,2.973184585571289,3.011216878890991,2.9630255699157715,3
119,ChumBY17_22039_3896_406_5_3.png,3,3.0,2.9958248138427734,2.9823408126831055,2.993250846862793,3.0123934745788574,3
120,ChumBY16_21251_4078_27_109_3.png,3,3.0,3.057032585144043,3.048152446746826,3.1019492149353027,3.024977207183838,3
121,ChumBY15_20528_5306_62_174_3.png,3,3.0,3.5843677520751953,3.8245596885681152,3.890796661376953,3.049020528793335,4
122,ChumBY17_22040_3442_316_31610_3.png,3,3.0,3.0402069091796875,3.0180652141571045,3.0898680686950684,3.017740249633789,3
123,ChumBY18_22864_3261_330_20_3.png,3,3.0,3.0677499771118164,3.0053415298461914,3.044891357421875,3.154526472091675,3
124,ChumBY21_24976_5310_92_7258_3.png,3,3.0,2.923107385635376,2.9932947158813477,2.837608814239502,2.9280247688293457,3
125,ChumBY21_24937_4078_55_238_3.png,3,3.0,2.9736998081207275,2.9955341815948486,2.9196181297302246,3.0005643367767334,3
126,ChumBY21_24937_4078_85_717_3.png,3,3.0,3.1204991340637207,3.18500018119812,3.2101669311523438,2.9699344635009766,3
127,ChumBY13_18060_5306_235_650_3.png,3,3.0,3.023183584213257,3.036775827407837,3.0536394119262695,2.9807987213134766,3
128,ChumBY18_22741_5306_322_880_3.png,3,3.0,3.012772560119629,3.033670663833618,2.993063449859619,3.0089378356933594,3
129,ChumBY19_23602_5320_53_5363_3.png,3,3.0,2.8320655822753906,2.9845566749572754,2.997257709503174,2.5192439556121826,3
130,ChumBY16_21259_4078_14_62_3.png,3,3.0,3.005483865737915,3.0093789100646973,3.005678176879883,3.001203775405884,3
131,ChumBY21_24995_5323_98_1778_3.png,3,3.0,2.984898090362549,3.020524024963379,2.94498872756958,2.984178066253662,3
132,ChumBY21_25004_3794_569_613_3.png,3,3.0,3.2464380264282227,3.0126736164093018,3.6821346282958984,3.090925455093384,3
133,ChumBY20_24441_3671_375_5218_3.png,3,3.0,2.9676437377929688,2.96077036857605,2.956869125366211,2.984812021255493,3
134,ChumBY14_19372_5306_340_1585_3.png,3,3.0,3.5765578746795654,3.332418918609619,4.083142280578613,3.366624355316162,4
135,ChumBY21_25088_2943_381_38137_3.png,3,3.0,3.0451393127441406,3.07153058052063,3.0509746074676514,3.011974334716797,3
136,ChumBY16_21182_3896_336_33602_3.png,3,3.0,3.046135425567627,3.087405204772949,3.0638654232025146,2.986342430114746,3
137,ChumBY12_15756_5306_188_65_3.png,3,3.0,2.938749313354492,2.8953142166137695,2.959334373474121,2.965503692626953,3
138,ChumBY19_23647_3681_347_34716_3.png,3,3.0,3.011960029602051,3.0197858810424805,2.9809842109680176,3.032274007797241,3
139,ChumBY18_22925_1607_684_68401_3.png,3,3.0,3.0732643604278564,3.0056867599487305,3.29154896736145,2.9431967735290527,3
140,ChumBY21_24921_5320_61_6110_3.png,3,3.0,2.9917523860931396,2.9693233966827393,3.01288104057312,2.995889663696289,3
141,ChumBY15_20222_5306_15_105_3.png,3,3.0,3.0363011360168457,3.052419424057007,3.037670612335205,3.018068552017212,3
142,ChumBY17_21930_3414_288_28820_3.png,3,3.0,3.0117480754852295,3.0004680156707764,2.996619939804077,3.037569046020508,3
143,ChumBY21_24976_5310_90_6545_3.png,3,3.0,3.1723670959472656,3.0803475379943848,3.2696313858032227,3.1795897483825684,3
144,ChumBY21_24983_5306_195_1796_3.png,3,3.0,3.028409004211426,3.0242226123809814,3.0283565521240234,3.032865285873413,3
145,ChumBY14_19469_5323_8_51_3.png,3,3.0,2.9889302253723145,2.9806418418884277,2.9778037071228027,3.0079128742218018,3
146,ChumBY19_23602_5320_29_2913_3.png,3,3.0,3.065371513366699,3.048295259475708,3.160673141479492,2.9955005645751953,3
147,2022-HF-103-33_3.jpg,3,3.0,3.068025588989258,3.046138286590576,3.111455202102661,3.0510358810424805,3
148,ChumBY17_22037_3703_1199_119901_3.png,3,3.0,2.982848882675171,2.9606056213378906,2.970992088317871,3.0171966552734375,3
149,ChumBY16_21385_3671_330_10_3.png,3,3.0,3.021090507507324,3.029564142227173,3.032287359237671,3.001847982406616,3
150,2020-HF-108-2_3.jpg,3,3.0,3.0781495571136475,2.989835023880005,3.2735934257507324,2.990968942642212,3
151,ChumBY20_24422_5323_75_685_3.png,3,3.0,3.0362870693206787,2.9849376678466797,3.0232152938842773,3.102398633956909,3
152,ChumBY19_23588_3261_317_264_3.png,3,3.0,2.999608278274536,3.0249786376953125,2.931154727935791,3.0359978675842285,3
153,ChumBY20_24293_5310_107_313_3.png,3,3.0,3.4061942100524902,3.2383546829223633,3.520068645477295,3.4779305458068848,3
154,ChumBY17_22037_3703_1256_1256001_3.png,3,3.0,2.990490198135376,2.9460060596466064,3.0063834190368652,3.022674083709717,3
155,ChumBY21_24976_5310_103_8929_3.png,3,3.0,3.018069267272949,3.0113003253936768,3.0267372131347656,3.0172061920166016,3
156,ChumBY21_24995_5323_100_1971_3.png,3,3.0,2.9724488258361816,2.989238739013672,2.8831071853637695,3.0371267795562744,3
157,ChumBY18_22924_3703_1052_1052001_3.png,3,3.0,3.1153135299682617,3.0039310455322266,3.0207207202911377,3.319775342941284,3
158,ChumBY21_24921_5320_63_6328_3.png,3,3.0,3.059521198272705,2.949370861053467,3.2471017837524414,3.0025784969329834,3
159,2023-HF-106b-3_3.jpg,3,3.0,2.9953861236572266,3.0155465602874756,2.9610867500305176,3.005777359008789,3
160,ChumBY14_19469_5323_6_37_3.png,3,3.0,3.003985643386841,2.99670147895813,3.020310401916504,2.9966063499450684,3
161,ChumBY15_20276_5310_11_165_3.png,3,3.0,3.0268614292144775,2.99914288520813,3.0879316329956055,2.9997501373291016,3
162,ChumBY19_23433_5323_9_82_3.png,3,3.0,3.0031208992004395,3.015071153640747,2.9522347450256348,3.0374457836151123,3
163,ChumBY19_23609_1607_735_973502_3.png,3,3.0,3.0040550231933594,3.035568952560425,2.973823070526123,2.9987447261810303,3
164,ChumBY17_22105_3414_428_42803_3.png,3,3.0,2.989488124847412,2.969432830810547,3.0178380012512207,2.9844703674316406,3
165,ChumBY18_22797_1607_520_52012_3.png,3,3.0,3.0294337272644043,3.022998332977295,3.040248394012451,3.026240348815918,3
166,ChumBY21_24976_5310_90_6501_3.png,3,3.0,2.9972400665283203,3.0520408153533936,2.9324569702148438,2.9992618560791016,3
167,ChumBY21_24995_5323_98_1753_3.png,3,3.0,2.966928005218506,2.9673333168029785,2.9747467041015625,2.959293842315674,3
168,ChumBY21_24976_5310_55_5586_3.png,3,3.0,2.9637656211853027,2.9770824909210205,2.9121499061584473,2.9973249435424805,3
169,ChumBY18_22819_5323_77_573_3.png,3,3.0,3.0195932388305664,3.0052313804626465,3.064577341079712,2.9932470321655273,3
170,ChumBY21_24921_5320_42_4230_3.png,3,3.0,3.061872959136963,3.0029361248016357,3.1707420349121094,3.0235676765441895,3
171,ChumBY21_25049_3357_322_32202_3.png,3,3.0,3.0960214138031006,3.0127503871917725,3.2210021018981934,3.068483591079712,3
172,ChumBY21_24976_5310_95_7748_3.png,3,3.0,2.9682016372680664,2.9017958641052246,3.0186386108398438,2.9916224479675293,3
173,ChumBY12_16121_5306_48_39_3.png,3,3.0,2.982393980026245,2.982408285140991,2.979914665222168,2.9846644401550293,3
174,2021-HF-106-8_3.jpg,3,3.0,3.813084602355957,3.6884591579437256,4.055298328399658,3.7210206985473633,4
175,ChumBY21_25049_3357_375_37516_3.png,3,3.0,3.1652297973632812,3.0167839527130127,3.469562292098999,3.0409843921661377,3
176,ChumBY18_22741_5306_341_887_3.png,3,3.0,3.066018581390381,3.022749662399292,3.133314609527588,3.04953932762146,3
177,ChumBY14_19372_5306_279_765_3.png,3,3.0,3.0560765266418457,3.059983730316162,3.068434953689575,3.0405702590942383,3
178,ChumBY21_24937_4078_73_641_3.png,3,3.0,3.0268473625183105,3.0530011653900146,3.026482343673706,2.9996485710144043,3
179,2022-CRAW-107-88_3.jpg,3,3.0,3.111025810241699,2.967710494995117,3.409233331680298,2.9870247840881348,3
180,ChumBY20_24386_4078_149_391_3.png,3,3.0,3.011265754699707,3.0110971927642822,2.9984188079833984,3.0232861042022705,3
181,ChumBY19_23674_4111_838_1053_3.png,3,3.0,3.024555206298828,3.1048848628997803,2.957085132598877,3.0021767616271973,3
182,ChumBY19_23588_3261_317_272_3.png,3,3.0,3.8876137733459473,3.9947948455810547,3.7586417198181152,3.8936567306518555,4
183,ChumBY17_22016_3681_290_29050_3.png,3,3.0,2.9972777366638184,2.9698312282562256,3.037487268447876,2.989109516143799,3
184,ChumBY21_24921_5320_50_5020_3.png,3,3.0,2.998981237411499,2.9627974033355713,3.0584218502044678,2.9822838306427,3
185,ChumBY19_23610_5306_132_780_3.png,3,3.0,2.8555541038513184,3.0582635402679443,2.7139406204223633,2.7726755142211914,3
186,ChumBY21_24976_5310_89_6365_3.png,3,3.0,3.0036487579345703,2.9829258918762207,2.9908037185668945,3.0373072624206543,3
187,ChumBY21_24995_5323_60_559_3.png,3,3.0,3.084195137023926,3.0799551010131836,3.1681103706359863,3.011305809020996,3
188,ChumBY19_23708_2943_341_98_3.png,3,3.0,3.0140061378479004,2.972368001937866,3.004352331161499,3.0667431354522705,3
189,ChumBY18_22955_3896_398_39801_3.png,3,3.0,3.0160458087921143,2.99955415725708,3.037369966506958,3.0137522220611572,3
190,ChumBY21_25072_4055_327_32708_3.png,3,3.0,3.0866994857788086,3.0466082096099854,3.214778423309326,3.0108461380004883,3
191,2022-DI-105-8_3.jpg,3,3.0,3.0293877124786377,2.9921185970306396,3.1222078800201416,2.9830641746520996,3
192,ChumBY20_24406_3681_315_31518_3.png,3,3.0,3.145681858062744,3.040349245071411,3.0886640548706055,3.309138298034668,3
193,ChumBY15_20528_5306_7_9_3.png,3,3.0,3.025451183319092,3.0187015533447266,3.0441739559173584,3.015298366546631,3
194,ChumBY18_22783_4063_214_21405_3.png,3,3.0,2.9768121242523193,2.983837366104126,2.920240879058838,3.0215632915496826,3
195,ChumBY18_22830_3442_319_31938_3.png,3,3.0,2.97780179977417,2.982268810272217,2.9138550758361816,3.0320446491241455,3
196,ChumBY15_20401_5323_46_677_3.png,3,3.0,3.051239252090454,3.022137403488159,3.1082828044891357,3.0292956829071045,3
197,ChumBY12_15519_5310_94_6_3.png,3,3.0,2.968552589416504,2.9898715019226074,2.9786105155944824,2.9368362426757812,3
198,ChumBY18_22785_5323_34_372_3.png,3,3.0,3.436727285385132,2.9971418380737305,4.0291242599487305,3.3534626960754395,3
199,ChumBY21_25072_4055_332_33228_3.png,3,3.0,3.0537614822387695,3.069679021835327,3.111530303955078,2.9837517738342285,3
200,ChumBY19_23669_3414_459_459111_3.png,3,3.0,4.010723114013672,4.006978988647461,3.993943929672241,4.030132293701172,4
201,ChumBY19_23470_2943_260_22_3.png,3,3.0,4.010486602783203,4.077898025512695,3.7169036865234375,4.210139274597168,4
202,ChumBY16_21119_4055_343_34303_3.png,3,3.0,3.001652240753174,2.9992027282714844,2.9863882064819336,3.018301486968994,3
203,ChumBY21_25019_3442_270_27044_3.png,3,3.0,2.9713845252990723,2.9622838497161865,2.952636241912842,2.99824857711792,3
204,ChumBY13_17760_5320_113_260_3.png,3,3.0,3.0297927856445312,3.03059720993042,3.046529769897461,3.0135180950164795,3
205,ChumBY13_18060_5306_214_556_3.png,3,3.0,3.4596285820007324,3.3857154846191406,3.6946568489074707,3.3207976818084717,3
206,ChumBY18_22830_3442_319_31979_3.png,3,3.0,3.055783271789551,3.110152244567871,2.9925403594970703,3.0568389892578125,3
207,ChumBY12_15756_5306_188_66_3.png,3,3.0,3.1013712882995605,3.0255277156829834,3.110262393951416,3.1730258464813232,3
208,ChumBY18_22864_3261_332_65_3.png,3,3.0,2.9890432357788086,2.997025966644287,2.9877305030822754,2.9818496704101562,3
209,ChumBY15_20399_4078_121_37_3.png,3,3.0,3.03671932220459,3.068413734436035,3.034822940826416,3.005098581314087,3
210,ChumBY17_22030_3261_242_4044_3.png,3,3.0,3.5207386016845703,3.4911913871765137,3.72076416015625,3.3674635887145996,4
211,ChumBY21_25049_3357_372_37210_3.png,3,3.0,3.004513740539551,3.0082345008850098,2.975498676300049,3.0273423194885254,3
212,2023-DI-111-92_3.jpg,3,3.0,3.102508544921875,3.0292558670043945,3.0231504440307617,3.2527830600738525,3
